gene_id_5prime,gene_symbol_5prime,chr_5prime,gene_id_3prime,gene_symbol_3prime,chr_3prime,model_id,model_name,tissue,in_patient,in_frame,in_cosmic_fusions,dataset
SIDG26366,PVT1,8,SIDG25148,PNMT,17,SIDM00716,NCI-H2170,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG26027,PSD3,8,SIDM00953,CPC-N,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG20305,MSC-AS1,8,SIDM00953,CPC-N,Lung,False,SOMETHING_INTRON,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG34620,SLC7A7,14,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG34620,SLC7A7,14,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG34620,SLC7A7,14,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG34620,SLC7A7,14,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG34620,SLC7A7,14,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG34620,SLC7A7,14,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG35947,SNTB1,8,SIDM01129,NCI-H524,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG39291,TRMT61B,2,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26366,PVT1,8,SIDG39291,TRMT61B,2,SIDM00733,NCI-H2171,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26382,PXDN,2,SIDG22315,NRXN1,2,SIDM00222,MPP-89,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26382,PXDN,2,SIDG22315,NRXN1,2,SIDM00222,MPP-89,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26382,PXDN,2,SIDG22315,NRXN1,2,SIDM00222,MPP-89,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26387,PXN,12,SIDG20314,MSI1,12,SIDM00116,NCI-H522,Lung,True,Yes,False,Sanger Cell Lines Fusions
SIDG26403,PYGO1,15,SIDG17239,MAPK6,15,SIDM00924,ChaGo-K-1,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG26428,PYROXD1,12,SIDG03695,CCDC91,12,SIDM00738,NCI-H1755,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26458,R3HDM2,12,SIDG01363,ARHGAP9,12,SIDM00116,NCI-H522,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG26458,R3HDM2,12,SIDG01363,ARHGAP9,12,SIDM00116,NCI-H522,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26458,R3HDM2,12,SIDG06147,DCTN2,12,SIDM00927,NCI-H510A,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26458,R3HDM2,12,SIDG21774,NFE2,12,SIDM00771,NCI-H1792,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG26502,RAB10,2,SIDG07432,EFL1,15,SIDM01120,NCI-H720,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26528,RAB27A,15,SIDG03879,CCPG1,15,SIDM01072,HCC-15,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26530,RAB28,4,SIDG21916,NKX3-2,4,SIDM00098,NCI-H2731,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26537,RAB30,11,SIDG10687,GRM5,11,SIDM00224,IST-MES1,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26539,RAB31,18,SIDG21209,MYOM1,18,SIDM00345,LCLC-103H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26472,RAB3GAP1,2,SIDG17697,MGAT5,2,SIDM00751,NCI-H1563,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26477,RAB4B,19,SIDG00317,ACTN4,19,SIDM00703,NCI-H2110,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26493,RAB8B,15,SIDG38406,TPM1,15,SIDM01119,NCI-H727,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26566,RABGAP1L,1,SIDG06842,DNM3,1,SIDM00744,NCI-H1651,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26566,RABGAP1L,1,SIDG13870,KLHL20,1,SIDM00810,A427,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26575,RABL6,9,SIDG04038,CDC16,13,SIDM00345,LCLC-103H,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26595,RAD9A,11,SIDG03037,TOP6BL,11,SIDM00367,SBC-3,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26636,RAI1,17,SIDG07959,ERI3,1,SIDM00713,NCI-H2052,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26647,RALGAPA2,20,SIDG00573,AFF3,2,SIDM00138,NCI-H23,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26647,RALGAPA2,20,SIDG04440,CFAP61,20,SIDM00737,NCI-H1770,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG26647,RALGAPA2,20,SIDG04440,CFAP61,20,SIDM00737,NCI-H1770,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26647,RALGAPA2,20,SIDG22331,NSMCE2,8,SIDM01116,NCI-H810,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26648,RALGAPB,20,SIDG33855,SCNN1G,16,SIDM00746,NCI-H1648,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26669,RANBP17,5,SIDG41187,WWC1,5,SIDM00222,MPP-89,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26706,RARA,17,SIDG25148,PNMT,17,SIDM00716,NCI-H2170,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26706,RARA,17,SIDG36662,STARD3,17,SIDM00716,NCI-H2170,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26706,RARA,17,SIDG36662,STARD3,17,SIDM00716,NCI-H2170,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26706,RARA,17,SIDG36662,STARD3,17,SIDM00716,NCI-H2170,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26706,RARA,17,SIDG37314,TCAP,17,SIDM00716,NCI-H2170,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26737,RASAL2,1,SIDG26651,RALGPS2,1,SIDM01128,NCI-H526,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26767,RASSF8,12,SIDG39686,TSPAN9,12,SIDM00523,DMS-53,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26767,RASSF8,12,SIDG39686,TSPAN9,12,SIDM00523,DMS-53,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26775,RB1,13,SIDG14935,LINC00578,3,SIDM00719,NCI-H345,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26775,RB1,13,SIDG14935,LINC00578,3,SIDM00719,NCI-H345,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26804,RBL1,20,SIDG38181,TMPRSS15,21,SIDM00743,NCI-H1666,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26822,RBM14,11,SIDG03893,CCS,11,SIDM01070,HCC-366,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26823,RBM14-RBM4,11,SIDG03893,CCS,11,SIDM01070,HCC-366,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG26823,RBM14-RBM4,11,SIDG03893,CCS,11,SIDM01070,HCC-366,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG26848,RBM25,14,SIDG23893,PAPLN,14,SIDM01131,NCI-H82,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26848,RBM25,14,SIDG23893,PAPLN,14,SIDM01131,NCI-H82,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26856,RBM39,20,SIDG07016,DSN1,20,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26856,RBM39,20,SIDG07016,DSN1,20,SIDM01149,NCI-H847,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG26867,RBMS1,2,SIDG73703,PSMD14-DT,2,SIDM00716,NCI-H2170,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG26871,RBMS3,3,SIDG13369,JADE3,X,SIDM00744,NCI-H1651,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26927,RBP5,12,SIDG02753,C1RL-AS1,12,SIDM01126,NCI-H64,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26949,RCAN1,21,SIDG33527,RUNX1,21,SIDM01130,NCI-H520,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26949,RCAN1,21,SIDG33527,RUNX1,21,SIDM01130,NCI-H520,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG26949,RCAN1,21,SIDG33527,RUNX1,21,SIDM01130,NCI-H520,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG26956,RCC1,1,SIDG37102,TAF12,1,SIDM00245,MS-1,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG26977,RCOR1,14,SIDG25494,PPM1E,17,SIDM01127,NCI-H596,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27001,RECQL,12,SIDG09082,FGF23,12,SIDM00761,NCI-H196,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27018,RELA,11,SIDG24161,PCNX3,11,SIDM00925,NCI-H441,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27018,RELA,11,SIDG29068,RNASEH2C,11,SIDM00925,NCI-H441,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG27034,RERE,1,SIDG34840,SLC25A33,1,SIDM00506,COR-L88,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG27034,RERE,1,SIDG34840,SLC25A33,1,SIDM00506,COR-L88,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG27055,REXO1,19,SIDG13835,KLF16,19,SIDM00245,MS-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27102,RFTN1,3,SIDG10472,GPD1L,3,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27102,RFTN1,3,SIDG10472,GPD1L,3,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27119,RGL1,1,SIDG23719,OVAAL,1,SIDM00222,MPP-89,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27184,RHOA,3,SIDG26443,QRICH1,3,SIDM00990,BEN,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27241,RIMS2,8,SIDG05660,CTHRC1,8,SIDM00721,NCI-H250,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG05119,COL9A2,1,SIDM00760,NCI-H1963,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG02750,C1QTNF12,1,SIDM01071,HCC-33,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG25623,PPT1,1,SIDM00760,NCI-H1963,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG27242,RIMS3,1,SIDM00143,COLO-668,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG27242,RIMS3,1,SIDM00143,COLO-668,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG39796,TTC34,1,SIDM01071,HCC-33,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG39796,TTC34,1,SIDM01071,HCC-33,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG40128,UBE2J2,1,SIDM01071,HCC-33,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG40128,UBE2J2,1,SIDM01071,HCC-33,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG40128,UBE2J2,1,SIDM01071,HCC-33,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG27271,RLF,1,SIDG40128,UBE2J2,1,SIDM01071,HCC-33,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG29112,RNF103,2,SIDG03942,CD8A,2,SIDM00598,HARA,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG29130,RNF138,18,SIDG17421,MCM3AP,21,SIDM00744,NCI-H1651,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG29130,RNF138,18,SIDG17421,MCM3AP,21,SIDM00744,NCI-H1651,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG29136,RNF144A,2,SIDG15845,LINC01824,2,SIDM00223,IST-SL1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG29136,RNF144A,2,SIDG15845,LINC01824,2,SIDM00223,IST-SL1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG29100,RNF24,20,SIDG26761,RASSF2,20,SIDM00292,LU-165,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG29100,RNF24,20,SIDG26761,RASSF2,20,SIDM00292,LU-165,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG29079,RNF4,4,SIDG07226,DZIP3,3,SIDM01183,UMC-11,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG72336,HCCS-DT,X,SIDG71385,ACE2-DT,X,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG72336,HCCS-DT,X,SIDG71385,ACE2-DT,X,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG72253,GSK3B-DT,3,SIDG10727,GSK3B,3,SIDM00311,NCI-H2810,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG72735,LINC02774,1,SIDG40626,VANGL2,1,SIDM00741,NCI-H1694,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG74437,USP34-DT,2,SIDG08611,FAM161A,2,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG74437,USP34-DT,2,SIDG08611,FAM161A,2,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20305,MSC-AS1,8,SIDG26027,PSD3,8,SIDM00953,CPC-N,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20305,MSC-AS1,8,SIDG26027,PSD3,8,SIDM00953,CPC-N,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20305,MSC-AS1,8,SIDG26027,PSD3,8,SIDM00953,CPC-N,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG20305,MSC-AS1,8,SIDG36665,STARD4-AS1,5,SIDM00953,CPC-N,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG36316,SPINT1-AS1,15,SIDG13098,INO80,15,SIDM00924,ChaGo-K-1,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG71469,ANKRD42-DT,11,SIDG03694,CCDC90B,11,SIDM00292,LU-165,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG72111,FAM242C,12,SIDG01356,ARGLU1,13,SIDM00792,NCI-H1688,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG74507,XNDC1N,11,SIDG40362,UNC93B1,11,SIDM00810,A427,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG73379,NCMAP-DT,1,SIDG17482,MECR,1,SIDM00703,NCI-H2110,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG73899,RRAGC-DT,1,SIDG10660,GRIK3,1,SIDM00927,NCI-H510A,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG31280,RPA2,1,SIDG07860,EPB41,1,SIDM01183,UMC-11,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG32229,RPL30,8,SIDG07967,ERICH5,8,SIDM00745,NCI-H1650,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG32229,RPL30,8,SIDG07967,ERICH5,8,SIDM00745,NCI-H1650,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG32601,RPLP1,15,SIDG36917,SUPT20H,13,SIDM00747,NCI-H1623,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG32636,RPN2,20,SIDG39810,TTI1,20,SIDM00237,PC-14,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33069,RPS19,19,SIDG16998,LYPD4,19,SIDM01129,NCI-H524,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33069,RPS19,19,SIDG16998,LYPD4,19,SIDM01129,NCI-H524,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33069,RPS19,19,SIDG16998,LYPD4,19,SIDM01129,NCI-H524,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33134,RPS24,10,SIDG03394,CAMK2G,10,SIDM00763,NCI-H1915,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33134,RPS24,10,SIDG03394,CAMK2G,10,SIDM00763,NCI-H1915,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33154,RPS25,11,SIDG09332,FOXR1,11,SIDM00921,Calu-6,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33154,RPS25,11,SIDG09332,FOXR1,11,SIDM00921,Calu-6,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG32819,RPS6KB2,11,SIDG13631,KDM2A,11,SIDM00658,NCI-H1435,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG33505,RTN4,2,SIDG13633,KDM3A,2,SIDM00704,NCI-H211,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33505,RTN4,2,SIDG13633,KDM3A,2,SIDM00704,NCI-H211,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33529,RUNX1T1,8,SIDG23710,OTUD6B-AS1,8,SIDM01149,NCI-H847,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33529,RUNX1T1,8,SIDG24709,PIP4P2,8,SIDM01149,NCI-H847,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33529,RUNX1T1,8,SIDG24709,PIP4P2,8,SIDM01149,NCI-H847,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33529,RUNX1T1,8,SIDG24709,PIP4P2,8,SIDM01149,NCI-H847,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG33562,RYR2,1,SIDG02532,BRINP3,1,SIDM00711,NCI-H2066,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33565,S1PR2,19,SIDG15606,CHASERR,15,SIDM00698,NCI-H146,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33613,SACM1L,3,SIDG38614,TRAK1,3,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33616,SAE1,19,SIDG31680,RPL13A,19,SIDM00703,NCI-H2110,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33701,SATB1-AS1,3,SIDG26871,RBMS3,3,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33720,SBNO1,12,SIDG08346,FAM9B,X,SIDM01124,NCI-H650,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33720,SBNO1,12,SIDG08346,FAM9B,X,SIDM01124,NCI-H650,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33720,SBNO1,12,SIDG27230,RILPL1,12,SIDM00730,NCI-H2227,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG33737,SCAF4,21,SIDG04586,CHMP1A,16,SIDM00510,COR-L303,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33740,SCAI,9,SIDG25616,PPP6C,9,SIDM00706,NCI-H209,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG33743,SCAMP2,15,SIDG41080,WDR72,15,SIDM00903,A549,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33748,SCAND2P,15,SIDG13738,KIF7,15,SIDM00658,NCI-H1435,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33751,SCAPER,15,SIDG22093,NOX5,15,SIDM00309,NCI-H2803,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33758,SCARB2,4,SIDG03748,CCDC158,4,SIDM01183,UMC-11,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33758,SCARB2,4,SIDG03748,CCDC158,4,SIDM01183,UMC-11,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG33802,SCFD2,4,SIDG16447,LINC02429,4,SIDM00742,NCI-H1693,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33802,SCFD2,4,SIDG41499,ZCCHC4,4,SIDM00770,NCI-H1836,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33831,SCMH1,1,SIDG09323,FOXO6,1,SIDM00522,DMS-273,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG33909,SDCCAG8,1,SIDG17052,MACF1,1,SIDM00741,NCI-H1694,Lung,False,ambiguous,False,Sanger Cell Lines Fusions
SIDG33909,SDCCAG8,1,SIDG17052,MACF1,1,SIDM00741,NCI-H1694,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33909,SDCCAG8,1,SIDG17052,MACF1,1,SIDM00741,NCI-H1694,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33938,SDK2,17,SIDG41169,WRAP53,17,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33938,SDK2,17,SIDG41169,WRAP53,17,SIDM00710,NCI-H2081,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33977,SEC24A,5,SIDG17145,MALINC1,5,SIDM00345,LCLC-103H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33977,SEC24A,5,SIDG17145,MALINC1,5,SIDM00345,LCLC-103H,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG33998,SEL1L,14,SIDG15098,LINC00911,14,SIDM00770,NCI-H1836,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34064,SENP5,3,SIDG21451,NCBP2,3,SIDM00722,NCI-H2452,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34209,SETD2,3,SIDG33750,SCAP,3,SIDM00509,COR-L311,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG34210,SETD3,14,SIDG03687,CCDC85C,14,SIDM00640,MSTO-211H,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG34261,SFMBT2,10,SIDG13330,ITIH5,10,SIDM00865,DMS-114,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34295,SGCE,7,SIDG24336,PEG10,7,SIDM00730,NCI-H2227,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34299,SGIP1,1,SIDG24229,PDE4B,1,SIDM00367,SBC-3,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34302,SGK3,8,SIDG05180,COPS5,8,SIDM01067,HCC-827,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG34302,SGK3,8,SIDG05550,CSPP1,8,SIDM01067,HCC-827,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG34302,SGK3,8,SIDG05550,CSPP1,8,SIDM01067,HCC-827,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG34319,SGTB,5,SIDG21929,NLN,5,SIDM00506,COR-L88,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34339,SH3BP4,2,SIDG74054,SMPD4BP,2,SIDM00706,NCI-H209,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34349,SH3GL2,9,SIDG41991,ZNF418,19,SIDM00652,NCI-H1105,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34357,SH3RF1,4,SIDG21692,NEK1,4,SIDM00518,NCI-H290,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34357,SH3RF1,4,SIDG21692,NEK1,4,SIDM00518,NCI-H290,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34370,SHANK3,22,SIDG25619,PPP6R2,22,SIDM00747,NCI-H1623,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34370,SHANK3,22,SIDG25619,PPP6R2,22,SIDM00747,NCI-H1623,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34406,SHPK,17,SIDG37198,TAX1BP3,17,SIDM00720,NCI-H28,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34458,SIK3,11,SIDG24179,PCSK7,11,SIDM01119,NCI-H727,Lung,True,Yes,False,Sanger Cell Lines Fusions
SIDG34461,SIL1,5,SIDG06763,DNAJC18,5,SIDM01128,NCI-H526,Lung,True,No,False,Sanger Cell Lines Fusions
SIDG34461,SIL1,5,SIDG21247,MZB1,5,SIDM00734,NCI-H1437,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34461,SIL1,5,SIDG34885,SLC27A6,5,SIDM00230,IST-SL2,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34474,SIPA1L3,19,SIDG33410,RRBP1,20,SIDM00046,H3255,Lung,False,5UTR_5UTR,False,Sanger Cell Lines Fusions
SIDG34474,SIPA1L3,19,SIDG36317,SPINT2,19,SIDM00494,ABC-1,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG34506,SKAP2,7,SIDG01163,AOAH,7,SIDM00758,NCI-H1993,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34509,SKIL,3,SIDG17480,MECOM,3,SIDM00924,ChaGo-K-1,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34674,SLC12A4,16,SIDG06894,DPEP3,16,SIDM00223,IST-SL1,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34701,SLC16A5,17,SIDG39166,TRIM80P,17,SIDM00114,NCI-H513,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34757,SLC22A17,14,SIDG03486,CASC11,8,SIDM01131,NCI-H82,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34766,SLC23A2,20,SIDG02163,BCAS3,17,SIDM00763,NCI-H1915,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG34781,SLC25A3,12,SIDG01107,ANKS1B,12,SIDM00743,NCI-H1666,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34844,SLC25A36,3,SIDG25059,PLSCR1,3,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34844,SLC25A36,3,SIDG25059,PLSCR1,3,SIDM01128,NCI-H526,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34867,SLC25A53,X,SIDG17447,MCTS1,X,SIDM00046,H3255,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
SIDG34867,SLC25A53,X,SIDG17447,MCTS1,X,SIDM00046,H3255,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34879,SLC26A11,17,SIDG03647,CCDC40,17,SIDM00758,NCI-H1993,Lung,False,Yes,False,Sanger Cell Lines Fusions
SIDG34537,SLC2A1,1,SIDG39678,TSPAN1,1,SIDM00747,NCI-H1623,Lung,False,No,False,Sanger Cell Lines Fusions
SIDG34905,SLC31A1,9,SIDG05335,CPNE2,16,SIDM00744,NCI-H1651,Lung,False,5UTR_CODING,False,Sanger Cell Lines Fusions
